Time, Event, Position, Broken Parts, Spare Parts
1942555, Break, 0, 1, 1
1942566, Repair, -, 0, 2
1945612, Break, 1, 1, 1
1945625, Repair, -, 0, 2
1946778, Break, 0, 1, 1
1946790, Repair, -, 0, 2
1946972, Break, 1, 1, 1
1946985, Repair, -, 0, 2
1948894, Break, 1, 1, 1
1948907, Repair, -, 0, 2
1949004, Break, 0, 1, 1
1949020, Repair, -, 0, 2
1954640, Break, 1, 1, 1
1954651, Repair, -, 0, 2
1954869, Break, 1, 1, 1
1954887, Repair, -, 0, 2
1955048, Break, 1, 1, 1
1955065, Repair, -, 0, 2
1956036, Break, 2, 1, 1
1956047, Repair, -, 0, 2
1958298, Break, 2, 1, 1
1958318, Repair, -, 0, 2
1958710, Break, 2, 1, 1
1958730, Repair, -, 0, 2
1960855, Break, 0, 1, 1
1960868, Repair, -, 0, 2
1960879, Break, 1, 1, 1
1960890, Repair, -, 0, 2
1960974, Break, 2, 1, 1
1960993, Repair, -, 0, 2
1963313, Break, 2, 1, 1
1963330, Repair, -, 0, 2
1965556, Break, 0, 1, 1
1965575, Repair, -, 0, 2
1966226, Break, 1, 1, 1
1966245, Repair, -, 0, 2
1968719, Break, 0, 1, 1
1968734, Repair, -, 0, 2
1970433, Break, 2, 1, 1
1970451, Repair, -, 0, 2
1970792, Break, 0, 1, 1
1970808, Repair, -, 0, 2
1971707, Break, 2, 1, 1
1971725, Repair, -, 0, 2
1973293, Break, 2, 1, 1
1973309, Repair, -, 0, 2
1973834, Break, 2, 1, 1
1973846, Repair, -, 0, 2
1974497, Break, 2, 1, 1
1974515, Repair, -, 0, 2
1976091, Break, 2, 1, 1
1976104, Repair, -, 0, 2
1976437, Break, 2, 1, 1
1976448, Repair, -, 0, 2
1976982, Break, 1, 1, 1
1976998, Repair, -, 0, 2
1981551, Break, 2, 1, 1
1981564, Repair, -, 0, 2
1982336, Break, 1, 1, 1
1982345, Break, 0, 2, 0
1982353, Repair, -, 1, 1
1982364, Repair, -, 0, 2
1983937, Break, 1, 1, 1
1983953, Repair, -, 0, 2
1984934, Break, 1, 1, 1
1984945, Repair, -, 0, 2
1986595, Break, 2, 1, 1
1986608, Repair, -, 0, 2
1987317, Break, 2, 1, 1
1987329, Repair, -, 0, 2
1987631, Break, 1, 1, 1
1987643, Repair, -, 0, 2
1987682, Break, 0, 1, 1
1987695, Repair, -, 0, 2
1989163, Break, 2, 1, 1
1989176, Repair, -, 0, 2
1992617, Break, 1, 1, 1
1992637, Repair, -, 0, 2
1993936, Break, 2, 1, 1
1993952, Repair, -, 0, 2
1994921, Break, 2, 1, 1
1994940, Repair, -, 0, 2
1995638, Break, 1, 1, 1
1995650, Repair, -, 0, 2
1998300, Break, 1, 1, 1
1998314, Repair, -, 0, 2
1998816, Break, 1, 1, 1
1998835, Repair, -, 0, 2
2000951, Break, 0, 1, 1
2000969, Repair, -, 0, 2
2002318, Break, 0, 1, 1
2002335, Repair, -, 0, 2
2003678, Break, 2, 1, 1
2003697, Repair, -, 0, 2
2004331, Break, 1, 1, 1
2004346, Repair, -, 0, 2
2004830, Break, 0, 1, 1
2004849, Repair, -, 0, 2
2005765, Break, 2, 1, 1
2005780, Repair, -, 0, 2
2008865, Break, 1, 1, 1
2008877, Repair, -, 0, 2
2009294, Break, 1, 1, 1
2009305, Repair, -, 0, 2
2010296, Break, 0, 1, 1
2010311, Repair, -, 0, 2
2014279, Break, 1, 1, 1
2014292, Repair, -, 0, 2
2014562, Break, 1, 1, 1
2014576, Repair, -, 0, 2
2014593, Break, 0, 1, 1
2014612, Repair, -, 0, 2
2014931, Break, 1, 1, 1
2014946, Repair, -, 0, 2
2017066, Break, 2, 1, 1
2017082, Repair, -, 0, 2
2017345, Break, 1, 1, 1
2017364, Repair, -, 0, 2
2019069, Break, 0, 1, 1
2019087, Repair, -, 0, 2
2020454, Break, 1, 1, 1
2020466, Repair, -, 0, 2
2021270, Break, 2, 1, 1
2021281, Repair, -, 0, 2
2021685, Break, 1, 1, 1
2021700, Repair, -, 0, 2
2024309, Break, 0, 1, 1
2024329, Repair, -, 0, 2
2024532, Break, 2, 1, 1
2024543, Repair, -, 0, 2
2028052, Break, 1, 1, 1
2028059, Break, 2, 2, 0
2028065, Repair, -, 1, 1
2028082, Repair, -, 0, 2
2030906, Break, 2, 1, 1
2030923, Repair, -, 0, 2
2032296, Break, 0, 1, 1
2032314, Repair, -, 0, 2
2032559, Break, 0, 1, 1
2032578, Repair, -, 0, 2
2037349, Break, 1, 1, 1
2037361, Repair, -, 0, 2
2039634, Break, 0, 1, 1
2039652, Repair, -, 0, 2
2041780, Break, 2, 1, 1
2041797, Repair, -, 0, 2
2042551, Break, 1, 1, 1
2042562, Repair, -, 0, 2
2043950, Break, 2, 1, 1
2043966, Repair, -, 0, 2
2044549, Break, 1, 1, 1
2044568, Repair, -, 0, 2
2044580, Break, 1, 1, 1
2044596, Repair, -, 0, 2
2045297, Break, 1, 1, 1
2045317, Repair, -, 0, 2
2045558, Break, 0, 1, 1
2045575, Repair, -, 0, 2
2047251, Break, 1, 1, 1
2047262, Repair, -, 0, 2
2047304, Break, 0, 1, 1
2047317, Repair, -, 0, 2
2047472, Break, 2, 1, 1
2047485, Repair, -, 0, 2
2051466, Break, 0, 1, 1
2051481, Repair, -, 0, 2
2051671, Break, 1, 1, 1
2051684, Repair, -, 0, 2
2052041, Break, 1, 1, 1
2052058, Repair, -, 0, 2
2054701, Break, 0, 1, 1
2054715, Repair, -, 0, 2
2055064, Break, 2, 1, 1
2055083, Repair, -, 0, 2
2055295, Break, 0, 1, 1
2055307, Repair, -, 0, 2
2055310, Break, 0, 1, 1
2055325, Repair, -, 0, 2
2057227, Break, 2, 1, 1
2057240, Repair, -, 0, 2
2057429, Break, 1, 1, 1
2057445, Repair, -, 0, 2
2057766, Break, 2, 1, 1
2057786, Repair, -, 0, 2
2057866, Break, 2, 1, 1
2057881, Repair, -, 0, 2
2058672, Break, 1, 1, 1
2058688, Repair, -, 0, 2
2059850, Break, 0, 1, 1
2059866, Repair, -, 0, 2
2059948, Break, 2, 1, 1
2059959, Repair, -, 0, 2
2060639, Break, 0, 1, 1
2060654, Repair, -, 0, 2
2061635, Break, 0, 1, 1
2061647, Repair, -, 0, 2
2062337, Break, 1, 1, 1
2062353, Repair, -, 0, 2
2063640, Break, 2, 1, 1
2063657, Repair, -, 0, 2
2064481, Break, 0, 1, 1
2064493, Repair, -, 0, 2
2066164, Break, 0, 1, 1
2066184, Repair, -, 0, 2
2066311, Break, 0, 1, 1
2066328, Break, 0, 2, 0
2066330, Repair, -, 1, 1
2066348, Repair, -, 0, 2
2066835, Break, 0, 1, 1
2066847, Repair, -, 0, 2
2067139, Break, 2, 1, 1
2067158, Repair, -, 0, 2
2067972, Break, 0, 1, 1
2067991, Repair, -, 0, 2
2068800, Break, 2, 1, 1
2068813, Repair, -, 0, 2
2069068, Break, 2, 1, 1
2069079, Repair, -, 0, 2
2070863, Break, 0, 1, 1
2070878, Repair, -, 0, 2
2071510, Break, 2, 1, 1
2071526, Repair, -, 0, 2
2071700, Break, 0, 1, 1
2071718, Repair, -, 0, 2
2073059, Break, 0, 1, 1
2073070, Repair, -, 0, 2
2075091, Break, 2, 1, 1
2075105, Repair, -, 0, 2
2075106, Break, 1, 1, 1
2075124, Repair, -, 0, 2
2076465, Break, 1, 1, 1
2076479, Repair, -, 0, 2
2077552, Break, 2, 1, 1
2077569, Repair, -, 0, 2
2077755, Break, 0, 1, 1
2077767, Repair, -, 0, 2
2078452, Break, 1, 1, 1
2078472, Repair, -, 0, 2
2080166, Break, 0, 1, 1
2080180, Repair, -, 0, 2
2084413, Break, 2, 1, 1
2084430, Repair, -, 0, 2
2086498, Break, 0, 1, 1
2086511, Repair, -, 0, 2
2088105, Break, 2, 1, 1
2088121, Repair, -, 0, 2
2088523, Break, 2, 1, 1
2088537, Repair, -, 0, 2
2090634, Break, 2, 1, 1
2090654, Repair, -, 0, 2
2091370, Break, 2, 1, 1
2091389, Repair, -, 0, 2
2092175, Break, 0, 1, 1
2092192, Repair, -, 0, 2
2092234, Break, 1, 1, 1
2092254, Repair, -, 0, 2
2092983, Break, 2, 1, 1
2092995, Repair, -, 0, 2
2094054, Break, 2, 1, 1
2094073, Repair, -, 0, 2
2094522, Break, 2, 1, 1
2094539, Repair, -, 0, 2
2097877, Break, 0, 1, 1
2097891, Repair, -, 0, 2
2098707, Break, 0, 1, 1
2098719, Repair, -, 0, 2
2099906, Break, 1, 1, 1
2099926, Repair, -, 0, 2
2100609, Break, 0, 1, 1
2100620, Repair, -, 0, 2
2106026, Break, 0, 1, 1
2106042, Repair, -, 0, 2
2106308, Break, 0, 1, 1
2106325, Repair, -, 0, 2
2106347, Break, 1, 1, 1
2106367, Repair, -, 0, 2
2109696, Break, 2, 1, 1
2109709, Repair, -, 0, 2
2113431, Break, 0, 1, 1
2113445, Repair, -, 0, 2
2115362, Break, 2, 1, 1
2115377, Repair, -, 0, 2
2118764, Break, 0, 1, 1
2118775, Repair, -, 0, 2
2122047, Break, 1, 1, 1
2122065, Repair, -, 0, 2
2122196, Break, 0, 1, 1
2122216, Repair, -, 0, 2
2122891, Break, 2, 1, 1
2122904, Repair, -, 0, 2
2123813, Break, 1, 1, 1
2123833, Repair, -, 0, 2
2125956, Break, 2, 1, 1
2125972, Repair, -, 0, 2
2132189, Break, 1, 1, 1
2132201, Repair, -, 0, 2
2133514, Break, 2, 1, 1
2133527, Repair, -, 0, 2
2134142, Break, 1, 1, 1
2134154, Repair, -, 0, 2
2135563, Break, 0, 1, 1
2135578, Repair, -, 0, 2
2136301, Break, 0, 1, 1
2136318, Repair, -, 0, 2
2137696, Break, 1, 1, 1
2137715, Repair, -, 0, 2
2138167, Break, 0, 1, 1
2138184, Repair, -, 0, 2
2138915, Break, 0, 1, 1
2138933, Repair, -, 0, 2
2141543, Break, 0, 1, 1
2141554, Repair, -, 0, 2
2144842, Break, 1, 1, 1
2144858, Repair, -, 0, 2
2145355, Break, 0, 1, 1
2145375, Repair, -, 0, 2
2149416, Break, 2, 1, 1
2149434, Repair, -, 0, 2
2150147, Break, 0, 1, 1
2150166, Repair, -, 0, 2
2152471, Break, 1, 1, 1
2152486, Repair, -, 0, 2
2152704, Break, 1, 1, 1
2152723, Repair, -, 0, 2
2153442, Break, 1, 1, 1
2153462, Repair, -, 0, 2
2155414, Break, 0, 1, 1
2155428, Repair, -, 0, 2
2156266, Break, 0, 1, 1
2156281, Repair, -, 0, 2
2156507, Break, 1, 1, 1
2156521, Repair, -, 0, 2
2158134, Break, 0, 1, 1
2158149, Repair, -, 0, 2
2159537, Break, 2, 1, 1
2159555, Repair, -, 0, 2
2159775, Break, 2, 1, 1
2159793, Repair, -, 0, 2
2160370, Break, 0, 1, 1
2160381, Repair, -, 0, 2
2160580, Break, 1, 1, 1
2160592, Repair, -, 0, 2
2161089, Break, 2, 1, 1
2161101, Repair, -, 0, 2
2162935, Break, 1, 1, 1
2162948, Repair, -, 0, 2
2164803, Break, 0, 1, 1
2164820, Repair, -, 0, 2
2165705, Break, 0, 1, 1
2165717, Repair, -, 0, 2
2166421, Break, 1, 1, 1
2166438, Repair, -, 0, 2
2167371, Break, 2, 1, 1
2167383, Repair, -, 0, 2
2167970, Break, 2, 1, 1
2167989, Repair, -, 0, 2
2169629, Break, 0, 1, 1
2169641, Repair, -, 0, 2
2170422, Break, 0, 1, 1
2170435, Repair, -, 0, 2
2170909, Break, 2, 1, 1
2170929, Repair, -, 0, 2
2171146, Break, 2, 1, 1
2171163, Repair, -, 0, 2
2171954, Break, 0, 1, 1
2171966, Repair, -, 0, 2
2171999, Break, 0, 1, 1
2172015, Repair, -, 0, 2
2174691, Break, 1, 1, 1
2174705, Repair, -, 0, 2
2175140, Break, 0, 1, 1
2175157, Repair, -, 0, 2
2175746, Break, 1, 1, 1
2175762, Repair, -, 0, 2
2176476, Break, 1, 1, 1
2176489, Repair, -, 0, 2
2176789, Break, 0, 1, 1
2176807, Repair, -, 0, 2
2179575, Break, 2, 1, 1
2179594, Repair, -, 0, 2
2179610, Break, 0, 1, 1
2179630, Repair, -, 0, 2
2180491, Break, 1, 1, 1
2180502, Repair, -, 0, 2
2181516, Break, 0, 1, 1
2181535, Repair, -, 0, 2
2188185, Break, 2, 1, 1
2188199, Repair, -, 0, 2
2189067, Break, 0, 1, 1
2189080, Repair, -, 0, 2
2189465, Break, 2, 1, 1
2189483, Repair, -, 0, 2
2189792, Break, 1, 1, 1
2189805, Repair, -, 0, 2
2191588, Break, 1, 1, 1
2191601, Break, 1, 2, 0
2191607, Repair, -, 1, 1
2191626, Repair, -, 0, 2
2192436, Break, 0, 1, 1
2192455, Repair, -, 0, 2
2193240, Break, 2, 1, 1
2193260, Repair, -, 0, 2
2194377, Break, 0, 1, 1
2194391, Repair, -, 0, 2
2195485, Break, 2, 1, 1
2195499, Repair, -, 0, 2
2199930, Break, 0, 1, 1
2199943, Repair, -, 0, 2
2204011, Break, 0, 1, 1
2204026, Break, 2, 2, 0
2204031, Repair, -, 1, 1
2204045, Repair, -, 0, 2
2205083, Break, 2, 1, 1
2205103, Repair, -, 0, 2
2208096, Break, 0, 1, 1
2208114, Repair, -, 0, 2
2208597, Break, 1, 1, 1
2208611, Repair, -, 0, 2
2209765, Break, 2, 1, 1
2209777, Repair, -, 0, 2
2209864, Break, 0, 1, 1
2209880, Repair, -, 0, 2
2212394, Break, 1, 1, 1
2212413, Repair, -, 0, 2
2213882, Break, 1, 1, 1
2213894, Repair, -, 0, 2
2215105, Break, 0, 1, 1
2215118, Repair, -, 0, 2
2215217, Break, 1, 1, 1
2215237, Repair, -, 0, 2
2216513, Break, 0, 1, 1
2216529, Repair, -, 0, 2
2219331, Break, 2, 1, 1
2219346, Repair, -, 0, 2
2219476, Break, 2, 1, 1
2219495, Repair, -, 0, 2
2220419, Break, 1, 1, 1
2220435, Repair, -, 0, 2
2220721, Break, 1, 1, 1
2220741, Repair, -, 0, 2
2221074, Break, 0, 1, 1
2221085, Repair, -, 0, 2
2224499, Break, 2, 1, 1
2224510, Repair, -, 0, 2
2226087, Break, 2, 1, 1
2226099, Repair, -, 0, 2
2226259, Break, 0, 1, 1
2226275, Repair, -, 0, 2
2226635, Break, 1, 1, 1
2226649, Repair, -, 0, 2
2226889, Break, 2, 1, 1
2226904, Repair, -, 0, 2
2232862, Break, 1, 1, 1
2232874, Repair, -, 0, 2
2233734, Break, 1, 1, 1
2233751, Repair, -, 0, 2
2233845, Break, 2, 1, 1
2233858, Repair, -, 0, 2
2235621, Break, 0, 1, 1
2235638, Repair, -, 0, 2
2236915, Break, 1, 1, 1
2236933, Repair, -, 0, 2
2238080, Break, 0, 1, 1
2238093, Repair, -, 0, 2
2239660, Break, 1, 1, 1
2239677, Repair, -, 0, 2
2240896, Break, 2, 1, 1
2240914, Repair, -, 0, 2
2241659, Break, 1, 1, 1
2241663, Break, 2, 2, 0
2241675, Repair, -, 1, 1
2241693, Repair, -, 0, 2
2243242, Break, 2, 1, 1
2243259, Repair, -, 0, 2
2243268, Break, 1, 1, 1
2243282, Repair, -, 0, 2
2243647, Break, 1, 1, 1
2243665, Repair, -, 0, 2
2244780, Break, 2, 1, 1
2244800, Repair, -, 0, 2
2245478, Break, 2, 1, 1
2245490, Repair, -, 0, 2
2250437, Break, 2, 1, 1
2250449, Repair, -, 0, 2
2256717, Break, 2, 1, 1
2256735, Repair, -, 0, 2
2257733, Break, 2, 1, 1
2257749, Repair, -, 0, 2
2258096, Break, 0, 1, 1
2258111, Repair, -, 0, 2
2259059, Break, 1, 1, 1
2259074, Repair, -, 0, 2
2259301, Break, 0, 1, 1
2259312, Repair, -, 0, 2
2259703, Break, 2, 1, 1
2259719, Repair, -, 0, 2
2260193, Break, 0, 1, 1
2260205, Repair, -, 0, 2
2262340, Break, 1, 1, 1
2262353, Repair, -, 0, 2
2263626, Break, 0, 1, 1
2263643, Repair, -, 0, 2
2266442, Break, 2, 1, 1
2266459, Repair, -, 0, 2
2273181, Break, 1, 1, 1
2273201, Repair, -, 0, 2
2275354, Break, 1, 1, 1
2275369, Repair, -, 0, 2
2278195, Break, 1, 1, 1
2278207, Repair, -, 0, 2
2278501, Break, 2, 1, 1
2278518, Repair, -, 0, 2
2279149, Break, 1, 1, 1
2279166, Repair, -, 0, 2
2280243, Break, 1, 1, 1
2280259, Repair, -, 0, 2
2280656, Break, 1, 1, 1
2280676, Repair, -, 0, 2
2281199, Break, 1, 1, 1
2281210, Repair, -, 0, 2
2283891, Break, 1, 1, 1
2283902, Repair, -, 0, 2
2283903, Break, 1, 1, 1
2283915, Repair, -, 0, 2
2284090, Break, 1, 1, 1
2284106, Repair, -, 0, 2
2284487, Break, 2, 1, 1
2284499, Repair, -, 0, 2
2285277, Break, 1, 1, 1
2285288, Repair, -, 0, 2
2287687, Break, 0, 1, 1
2287699, Repair, -, 0, 2
2290827, Break, 2, 1, 1
2290843, Repair, -, 0, 2
2291841, Break, 2, 1, 1
2291855, Repair, -, 0, 2
2292584, Break, 1, 1, 1
2292600, Repair, -, 0, 2
2293641, Break, 1, 1, 1
2293661, Repair, -, 0, 2
2293802, Break, 1, 1, 1
2293820, Repair, -, 0, 2
2296199, Break, 1, 1, 1
2296218, Repair, -, 0, 2
2296283, Break, 0, 1, 1
2296301, Repair, -, 0, 2
2298664, Break, 2, 1, 1
2298682, Repair, -, 0, 2
2302400, Break, 0, 1, 1
2302419, Repair, -, 0, 2
2303480, Break, 1, 1, 1
2303496, Repair, -, 0, 2
2304874, Break, 1, 1, 1
2304888, Repair, -, 0, 2
2305406, Break, 1, 1, 1
2305424, Repair, -, 0, 2
2306056, Break, 2, 1, 1
2306075, Repair, -, 0, 2
2306253, Break, 2, 1, 1
2306266, Repair, -, 0, 2
2308211, Break, 1, 1, 1
2308230, Repair, -, 0, 2
2308817, Break, 1, 1, 1
2308834, Repair, -, 0, 2
2309180, Break, 2, 1, 1
2309191, Repair, -, 0, 2
2310154, Break, 2, 1, 1
2310166, Repair, -, 0, 2
2310974, Break, 0, 1, 1
2310994, Repair, -, 0, 2
2315963, Break, 2, 1, 1
2315976, Repair, -, 0, 2
2317882, Break, 1, 1, 1
2317899, Repair, -, 0, 2
2320525, Break, 1, 1, 1
2320541, Repair, -, 0, 2
2320779, Break, 2, 1, 1
2320793, Repair, -, 0, 2
2320890, Break, 1, 1, 1
2320907, Repair, -, 0, 2
2321120, Break, 1, 1, 1
2321138, Repair, -, 0, 2
2321149, Break, 2, 1, 1
2321165, Repair, -, 0, 2
2321798, Break, 2, 1, 1
2321809, Repair, -, 0, 2
2322430, Break, 1, 1, 1
2322450, Repair, -, 0, 2
2327695, Break, 2, 1, 1
2327709, Repair, -, 0, 2
2328969, Break, 0, 1, 1
2328986, Repair, -, 0, 2
2329589, Break, 1, 1, 1
2329607, Repair, -, 0, 2
2329824, Break, 0, 1, 1
2329844, Repair, -, 0, 2
2332593, Break, 1, 1, 1
2332609, Repair, -, 0, 2
2334521, Break, 1, 1, 1
2334533, Repair, -, 0, 2
2336252, Break, 1, 1, 1
2336271, Repair, -, 0, 2
2337269, Break, 1, 1, 1
2337286, Repair, -, 0, 2
2338092, Break, 1, 1, 1
2338110, Repair, -, 0, 2
2338224, Break, 2, 1, 1
2338243, Repair, -, 0, 2
2343556, Break, 0, 1, 1
2343576, Repair, -, 0, 2
2346227, Break, 2, 1, 1
2346246, Repair, -, 0, 2
2346646, Break, 1, 1, 1
2346662, Repair, -, 0, 2
2346880, Break, 1, 1, 1
2346891, Repair, -, 0, 2
2347459, Break, 2, 1, 1
2347479, Repair, -, 0, 2
2349068, Break, 0, 1, 1
2349082, Repair, -, 0, 2
2353031, Break, 2, 1, 1
2353046, Repair, -, 0, 2
2354827, Break, 2, 1, 1
2354844, Repair, -, 0, 2
2354864, Break, 0, 1, 1
2354881, Repair, -, 0, 2
2354998, Break, 2, 1, 1
2355010, Repair, -, 0, 2
2356980, Break, 1, 1, 1
2356999, Repair, -, 0, 2
2358893, Break, 0, 1, 1
2358911, Repair, -, 0, 2
2360522, Break, 1, 1, 1
2360537, Repair, -, 0, 2
2361667, Break, 2, 1, 1
2361682, Repair, -, 0, 2
2364359, Break, 0, 1, 1
2364375, Repair, -, 0, 2
2365549, Break, 0, 1, 1
2365568, Repair, -, 0, 2
2366196, Break, 0, 1, 1
2366213, Repair, -, 0, 2
2367500, Break, 2, 1, 1
2367513, Repair, -, 0, 2
2367709, Break, 2, 1, 1
2367729, Repair, -, 0, 2
2369422, Break, 1, 1, 1
2369438, Repair, -, 0, 2
2369890, Break, 0, 1, 1
2369904, Repair, -, 0, 2
2370021, Break, 0, 1, 1
2370036, Repair, -, 0, 2
2370385, Break, 0, 1, 1
2370399, Repair, -, 0, 2
2371175, Break, 2, 1, 1
2371186, Repair, -, 0, 2
2373400, Break, 1, 1, 1
2373417, Repair, -, 0, 2
2374744, Break, 2, 1, 1
2374758, Repair, -, 0, 2
2376082, Break, 2, 1, 1
2376093, Repair, -, 0, 2
2376788, Break, 1, 1, 1
2376801, Repair, -, 0, 2
2377480, Break, 0, 1, 1
2377493, Repair, -, 0, 2
2379618, Break, 0, 1, 1
2379634, Repair, -, 0, 2
2380629, Break, 1, 1, 1
2380643, Repair, -, 0, 2
2381383, Break, 1, 1, 1
2381403, Repair, -, 0, 2
2381878, Break, 0, 1, 1
2381889, Repair, -, 0, 2
2386677, Break, 1, 1, 1
2386688, Repair, -, 0, 2
2386901, Break, 1, 1, 1
2386920, Repair, -, 0, 2
2388409, Break, 2, 1, 1
2388427, Repair, -, 0, 2
2388996, Break, 1, 1, 1
2389009, Repair, -, 0, 2
2389984, Break, 0, 1, 1
2389997, Repair, -, 0, 2
2393172, Break, 0, 1, 1
2393185, Repair, -, 0, 2
2397431, Break, 0, 1, 1
2397446, Repair, -, 0, 2
2398100, Break, 0, 1, 1
2398114, Repair, -, 0, 2
2400625, Break, 0, 1, 1
2400636, Repair, -, 0, 2
2401199, Break, 2, 1, 1
2401214, Repair, -, 0, 2
2401617, Break, 0, 1, 1
2401635, Repair, -, 0, 2
2402983, Break, 1, 1, 1
2402994, Repair, -, 0, 2
2409744, Break, 1, 1, 1
2409764, Repair, -, 0, 2
2409877, Break, 2, 1, 1
2409896, Repair, -, 0, 2
2411126, Break, 1, 1, 1
2411140, Repair, -, 0, 2
2412268, Break, 0, 1, 1
2412284, Repair, -, 0, 2
2414674, Break, 1, 1, 1
2414686, Repair, -, 0, 2
2418755, Break, 2, 1, 1
2418770, Repair, -, 0, 2
2420510, Break, 0, 1, 1
2420522, Repair, -, 0, 2
2423047, Break, 2, 1, 1
2423061, Repair, -, 0, 2
2425545, Break, 2, 1, 1
2425558, Repair, -, 0, 2
2428658, Break, 2, 1, 1
2428669, Repair, -, 0, 2
2429715, Break, 1, 1, 1
2429729, Repair, -, 0, 2
2429746, Break, 1, 1, 1
2429762, Repair, -, 0, 2
2431564, Break, 0, 1, 1
2431575, Repair, -, 0, 2
2432128, Break, 2, 1, 1
2432147, Repair, -, 0, 2
2440802, Break, 1, 1, 1
2440819, Repair, -, 0, 2
2444262, Break, 2, 1, 1
2444274, Repair, -, 0, 2
2444620, Break, 2, 1, 1
2444631, Repair, -, 0, 2
2445636, Break, 0, 1, 1
2445649, Repair, -, 0, 2
2447425, Break, 0, 1, 1
2447441, Repair, -, 0, 2
2447671, Break, 2, 1, 1
2447684, Repair, -, 0, 2
2447974, Break, 1, 1, 1
2447987, Repair, -, 0, 2
2450192, Break, 0, 1, 1
2450209, Repair, -, 0, 2
2453682, Break, 1, 1, 1
2453696, Repair, -, 0, 2
2455523, Break, 1, 1, 1
2455534, Repair, -, 0, 2
2458689, Break, 0, 1, 1
2458709, Repair, -, 0, 2
2459243, Break, 1, 1, 1
2459259, Repair, -, 0, 2
2460007, Break, 2, 1, 1
2460018, Repair, -, 0, 2
2461275, Break, 1, 1, 1
2461295, Repair, -, 0, 2
2461347, Break, 2, 1, 1
2461366, Repair, -, 0, 2
2461695, Break, 0, 1, 1
2461711, Repair, -, 0, 2
2462393, Break, 1, 1, 1
2462404, Repair, -, 0, 2
2462624, Break, 0, 1, 1
2462638, Repair, -, 0, 2
2467319, Break, 0, 1, 1
2467336, Repair, -, 0, 2
2468707, Break, 1, 1, 1
2468727, Repair, -, 0, 2
2469880, Break, 1, 1, 1
2469898, Repair, -, 0, 2
2470698, Break, 2, 1, 1
2470713, Repair, -, 0, 2
2474186, Break, 2, 1, 1
2474199, Repair, -, 0, 2
2474283, Break, 2, 1, 1
2474298, Repair, -, 0, 2
2475211, Break, 0, 1, 1
2475229, Repair, -, 0, 2
2476131, Break, 2, 1, 1
2476143, Repair, -, 0, 2
2479136, Break, 0, 1, 1
2479152, Repair, -, 0, 2
2479195, Break, 2, 1, 1
2479207, Repair, -, 0, 2
2479485, Break, 0, 1, 1
2479496, Repair, -, 0, 2
2480259, Break, 2, 1, 1
2480275, Repair, -, 0, 2
2481270, Break, 1, 1, 1
2481286, Repair, -, 0, 2
2482565, Break, 0, 1, 1
2482585, Repair, -, 0, 2
2483075, Break, 1, 1, 1
2483089, Repair, -, 0, 2
2483329, Break, 0, 1, 1
2483343, Repair, -, 0, 2
2486067, Break, 0, 1, 1
2486078, Repair, -, 0, 2
2488747, Break, 2, 1, 1
2488764, Repair, -, 0, 2
2490722, Break, 1, 1, 1
2490734, Repair, -, 0, 2
2491066, Break, 1, 1, 1
2491085, Repair, -, 0, 2
2493527, Break, 1, 1, 1
2493539, Repair, -, 0, 2
2493568, Break, 2, 1, 1
2493585, Repair, -, 0, 2
2493861, Break, 1, 1, 1
2493879, Repair, -, 0, 2
2496262, Break, 2, 1, 1
2496280, Repair, -, 0, 2
2496521, Break, 0, 1, 1
2496533, Repair, -, 0, 2
2496950, Break, 2, 1, 1
2496962, Repair, -, 0, 2
2498202, Break, 2, 1, 1
2498221, Repair, -, 0, 2
2498424, Break, 1, 1, 1
2498441, Repair, -, 0, 2
2500363, Break, 2, 1, 1
2500379, Repair, -, 0, 2
2501834, Break, 2, 1, 1
2501854, Repair, -, 0, 2
2504775, Break, 1, 1, 1
2504793, Repair, -, 0, 2
2505728, Break, 2, 1, 1
2505747, Repair, -, 0, 2
2506285, Break, 0, 1, 1
2506301, Repair, -, 0, 2
2506704, Break, 1, 1, 1
2506723, Repair, -, 0, 2
2506726, Break, 2, 1, 1
2506737, Repair, -, 0, 2
2508473, Break, 2, 1, 1
2508491, Repair, -, 0, 2
2513068, Break, 0, 1, 1
2513079, Repair, -, 0, 2
2516136, Break, 0, 1, 1
2516150, Repair, -, 0, 2
2519635, Break, 2, 1, 1
2519653, Repair, -, 0, 2
2520310, Break, 2, 1, 1
2520324, Repair, -, 0, 2
2526390, Break, 2, 1, 1
2526401, Repair, -, 0, 2
2527639, Break, 1, 1, 1
2527654, Repair, -, 0, 2
2529191, Break, 0, 1, 1
2529206, Repair, -, 0, 2
2533376, Break, 2, 1, 1
2533390, Repair, -, 0, 2
2534959, Break, 1, 1, 1
2534977, Repair, -, 0, 2
2537180, Break, 1, 1, 1
2537198, Repair, -, 0, 2
2537530, Break, 2, 1, 1
2537545, Repair, -, 0, 2
2540663, Break, 2, 1, 1
2540680, Repair, -, 0, 2
2540760, Break, 1, 1, 1
2540773, Repair, -, 0, 2
2541435, Break, 2, 1, 1
2541453, Repair, -, 0, 2
2541714, Break, 1, 1, 1
2541733, Repair, -, 0, 2
2541895, Break, 1, 1, 1
2541908, Repair, -, 0, 2
2558279, Break, 1, 1, 1
2558294, Repair, -, 0, 2
2558696, Break, 1, 1, 1
2558712, Repair, -, 0, 2
2559581, Break, 1, 1, 1
2559593, Repair, -, 0, 2
2559791, Break, 0, 1, 1
