Time, Event, Position, Broken Parts, Spare Parts
11073040, Repair, -, 0, 2
11074013, Break, 0, 1, 1
11074033, Repair, -, 0, 2
11074497, Break, 2, 1, 1
11074510, Repair, -, 0, 2
11074768, Break, 2, 1, 1
11074783, Repair, -, 0, 2
11075642, Break, 2, 1, 1
11075662, Repair, -, 0, 2
11080317, Break, 2, 1, 1
11080332, Repair, -, 0, 2
11081884, Break, 2, 1, 1
11081898, Repair, -, 0, 2
11083381, Break, 0, 1, 1
11083396, Repair, -, 0, 2
11084126, Break, 1, 1, 1
11084142, Repair, -, 0, 2
11084577, Break, 1, 1, 1
11084594, Repair, -, 0, 2
11086572, Break, 0, 1, 1
11086591, Repair, -, 0, 2
11086874, Break, 1, 1, 1
11086886, Repair, -, 0, 2
11089807, Break, 0, 1, 1
11089821, Repair, -, 0, 2
11091210, Break, 2, 1, 1
11091223, Repair, -, 0, 2
11096408, Break, 2, 1, 1
11096425, Repair, -, 0, 2
11096519, Break, 1, 1, 1
11096530, Repair, -, 0, 2
11098163, Break, 1, 1, 1
11098183, Repair, -, 0, 2
11099391, Break, 0, 1, 1
11099411, Repair, -, 0, 2
11100281, Break, 0, 1, 1
11100301, Repair, -, 0, 2
11100884, Break, 0, 1, 1
11100897, Repair, -, 0, 2
11100972, Break, 1, 1, 1
11100989, Repair, -, 0, 2
11101789, Break, 0, 1, 1
11101806, Repair, -, 0, 2
11102440, Break, 2, 1, 1
11102457, Repair, -, 0, 2
11102624, Break, 1, 1, 1
11102642, Repair, -, 0, 2
11103407, Break, 2, 1, 1
11103427, Repair, -, 0, 2
11106327, Break, 0, 1, 1
11106347, Repair, -, 0, 2
11113059, Break, 2, 1, 1
11113074, Repair, -, 0, 2
11113493, Break, 2, 1, 1
11113511, Repair, -, 0, 2
11113933, Break, 2, 1, 1
11113945, Repair, -, 0, 2
11114087, Break, 0, 1, 1
11114103, Repair, -, 0, 2
11114630, Break, 2, 1, 1
11114643, Repair, -, 0, 2
11116519, Break, 1, 1, 1
11116539, Repair, -, 0, 2
11116739, Break, 2, 1, 1
11116759, Repair, -, 0, 2
11120416, Break, 2, 1, 1
11120430, Repair, -, 0, 2
11121592, Break, 1, 1, 1
11121600, Break, 0, 2, 0
11121612, Repair, -, 1, 1
11121623, Repair, -, 0, 2
11123203, Break, 2, 1, 1
11123214, Repair, -, 0, 2
11124408, Break, 0, 1, 1
11124424, Repair, -, 0, 2
11125543, Break, 0, 1, 1
11125561, Repair, -, 0, 2
11126069, Break, 1, 1, 1
11126089, Repair, -, 0, 2
11126720, Break, 1, 1, 1
11126732, Repair, -, 0, 2
11127056, Break, 2, 1, 1
11127074, Repair, -, 0, 2
11128240, Break, 2, 1, 1
11128252, Repair, -, 0, 2
11130730, Break, 2, 1, 1
11130742, Repair, -, 0, 2
11131597, Break, 1, 1, 1
11131612, Repair, -, 0, 2
11134101, Break, 0, 1, 1
11134115, Repair, -, 0, 2
11134800, Break, 2, 1, 1
11134815, Repair, -, 0, 2
11134994, Break, 2, 1, 1
11135007, Repair, -, 0, 2
11135458, Break, 2, 1, 1
11135474, Repair, -, 0, 2
11136198, Break, 0, 1, 1
11136217, Repair, -, 0, 2
11136411, Break, 2, 1, 1
11136426, Break, 0, 2, 0
11136430, Repair, -, 1, 1
11136445, Repair, -, 0, 2
11137471, Break, 1, 1, 1
11137482, Repair, -, 0, 2
11138252, Break, 0, 1, 1
11138269, Repair, -, 0, 2
11139900, Break, 2, 1, 1
11139915, Repair, -, 0, 2
11140565, Break, 1, 1, 1
11140583, Repair, -, 0, 2
11143983, Break, 2, 1, 1
11144000, Repair, -, 0, 2
11144794, Break, 2, 1, 1
11144806, Repair, -, 0, 2
11144827, Break, 1, 1, 1
11144843, Repair, -, 0, 2
11145813, Break, 2, 1, 1
11145830, Repair, -, 0, 2
11153557, Break, 1, 1, 1
11153569, Repair, -, 0, 2
11157950, Break, 1, 1, 1
11157969, Repair, -, 0, 2
11158081, Break, 0, 1, 1
11158100, Repair, -, 0, 2
11159093, Break, 2, 1, 1
11159107, Repair, -, 0, 2
11161664, Break, 1, 1, 1
11161681, Repair, -, 0, 2
11168558, Break, 0, 1, 1
11168572, Repair, -, 0, 2
11168621, Break, 0, 1, 1
11168638, Repair, -, 0, 2
11168870, Break, 0, 1, 1
11168887, Repair, -, 0, 2
11170857, Break, 1, 1, 1
11170875, Repair, -, 0, 2
11171015, Break, 0, 1, 1
11171033, Repair, -, 0, 2
11173497, Break, 1, 1, 1
11173510, Repair, -, 0, 2
11177301, Break, 1, 1, 1
11177316, Repair, -, 0, 2
11178094, Break, 2, 1, 1
11178108, Repair, -, 0, 2
11178850, Break, 2, 1, 1
11178862, Repair, -, 0, 2
11180583, Break, 1, 1, 1
11180598, Repair, -, 0, 2
11181246, Break, 1, 1, 1
11181263, Repair, -, 0, 2
11182475, Break, 0, 1, 1
11182489, Repair, -, 0, 2
11183166, Break, 0, 1, 1
11183179, Repair, -, 0, 2
11187384, Break, 0, 1, 1
11187398, Repair, -, 0, 2
11191221, Break, 0, 1, 1
11191235, Repair, -, 0, 2
11191437, Break, 0, 1, 1
11191449, Repair, -, 0, 2
11192065, Break, 0, 1, 1
11192080, Repair, -, 0, 2
11192261, Break, 1, 1, 1
11192272, Repair, -, 0, 2
11197469, Break, 0, 1, 1
11197488, Repair, -, 0, 2
11197713, Break, 2, 1, 1
11197733, Repair, -, 0, 2
11198301, Break, 2, 1, 1
11198316, Repair, -, 0, 2
11200497, Break, 1, 1, 1
11200499, Break, 0, 2, 0
11200512, Repair, -, 1, 1
11200530, Repair, -, 0, 2
11200865, Break, 2, 1, 1
11200876, Repair, -, 0, 2
11201832, Break, 2, 1, 1
11201844, Repair, -, 0, 2
11205586, Break, 2, 1, 1
11205606, Repair, -, 0, 2
11206387, Break, 2, 1, 1
11206402, Repair, -, 0, 2
11208178, Break, 2, 1, 1
11208195, Repair, -, 0, 2
11208303, Break, 1, 1, 1
11208321, Repair, -, 0, 2
11210133, Break, 1, 1, 1
11210151, Repair, -, 0, 2
11213447, Break, 2, 1, 1
11213458, Repair, -, 0, 2
11213834, Break, 2, 1, 1
11213848, Repair, -, 0, 2
11214966, Break, 2, 1, 1
11214977, Repair, -, 0, 2
11215316, Break, 2, 1, 1
11215328, Repair, -, 0, 2
11216037, Break, 1, 1, 1
11216051, Repair, -, 0, 2
11216184, Break, 1, 1, 1
11216198, Repair, -, 0, 2
11220283, Break, 1, 1, 1
11220297, Repair, -, 0, 2
11221930, Break, 1, 1, 1
11221943, Repair, -, 0, 2
11224807, Break, 1, 1, 1
11224822, Repair, -, 0, 2
11224995, Break, 2, 1, 1
11225006, Repair, -, 0, 2
11225825, Break, 0, 1, 1
11225843, Repair, -, 0, 2
11228043, Break, 0, 1, 1
11228055, Repair, -, 0, 2
11228822, Break, 2, 1, 1
11228840, Repair, -, 0, 2
11229360, Break, 0, 1, 1
11229376, Repair, -, 0, 2
11229390, Break, 1, 1, 1
11229403, Repair, -, 0, 2
11229672, Break, 2, 1, 1
11229685, Repair, -, 0, 2
11231589, Break, 1, 1, 1
11231605, Repair, -, 0, 2
11231884, Break, 2, 1, 1
11231896, Repair, -, 0, 2
11237450, Break, 0, 1, 1
11237461, Repair, -, 0, 2
11237809, Break, 2, 1, 1
11237827, Repair, -, 0, 2
11238276, Break, 2, 1, 1
11238289, Repair, -, 0, 2
11238739, Break, 0, 1, 1
11238757, Repair, -, 0, 2
11239994, Break, 0, 1, 1
11240012, Repair, -, 0, 2
11241399, Break, 1, 1, 1
11241416, Repair, -, 0, 2
11242513, Break, 1, 1, 1
11242527, Repair, -, 0, 2
11243761, Break, 2, 1, 1
11243777, Repair, -, 0, 2
11246339, Break, 0, 1, 1
11246350, Repair, -, 0, 2
11247405, Break, 0, 1, 1
11247421, Repair, -, 0, 2
11248632, Break, 1, 1, 1
11248645, Repair, -, 0, 2
11248666, Break, 2, 1, 1
11248679, Repair, -, 0, 2
11248857, Break, 1, 1, 1
11248871, Repair, -, 0, 2
11249255, Break, 1, 1, 1
11249274, Repair, -, 0, 2
11250171, Break, 0, 1, 1
11250185, Repair, -, 0, 2
11250933, Break, 2, 1, 1
11250945, Repair, -, 0, 2
11251093, Break, 2, 1, 1
11251113, Repair, -, 0, 2
11253706, Break, 0, 1, 1
11253722, Repair, -, 0, 2
11253877, Break, 0, 1, 1
11253889, Repair, -, 0, 2
11254158, Break, 0, 1, 1
11254175, Repair, -, 0, 2
11256371, Break, 1, 1, 1
11256384, Repair, -, 0, 2
11257153, Break, 0, 1, 1
11257171, Repair, -, 0, 2
11257323, Break, 0, 1, 1
11257335, Repair, -, 0, 2
11257362, Break, 1, 1, 1
11257377, Repair, -, 0, 2
11257969, Break, 0, 1, 1
11257985, Repair, -, 0, 2
11260027, Break, 2, 1, 1
11260038, Repair, -, 0, 2
11260567, Break, 1, 1, 1
11260578, Repair, -, 0, 2
11260744, Break, 2, 1, 1
11260762, Repair, -, 0, 2
11265464, Break, 2, 1, 1
11265478, Repair, -, 0, 2
11266096, Break, 1, 1, 1
11266111, Repair, -, 0, 2
11266600, Break, 0, 1, 1
11266617, Repair, -, 0, 2
11268583, Break, 0, 1, 1
11268595, Repair, -, 0, 2
11269337, Break, 0, 1, 1
11269355, Repair, -, 0, 2
11270059, Break, 0, 1, 1
11270077, Repair, -, 0, 2
11271506, Break, 1, 1, 1
11271525, Repair, -, 0, 2
11272047, Break, 1, 1, 1
11272067, Repair, -, 0, 2
11272993, Break, 0, 1, 1
11273009, Repair, -, 0, 2
11273822, Break, 1, 1, 1
11273835, Repair, -, 0, 2
11276684, Break, 1, 1, 1
11276689, Break, 2, 2, 0
11276695, Repair, -, 1, 1
11276709, Repair, -, 0, 2
11279577, Break, 0, 1, 1
11279595, Repair, -, 0, 2
11279991, Break, 1, 1, 1
11280007, Repair, -, 0, 2
11280974, Break, 1, 1, 1
11280986, Repair, -, 0, 2
11281626, Break, 1, 1, 1
11281643, Repair, -, 0, 2
11281725, Break, 1, 1, 1
11281744, Repair, -, 0, 2
11285566, Break, 2, 1, 1
11285578, Repair, -, 0, 2
11286019, Break, 0, 1, 1
11286031, Repair, -, 0, 2
11290182, Break, 0, 1, 1
11290194, Repair, -, 0, 2
11291810, Break, 2, 1, 1
11291830, Repair, -, 0, 2
11292903, Break, 0, 1, 1
11292918, Repair, -, 0, 2
11295909, Break, 1, 1, 1
11295927, Repair, -, 0, 2
11296761, Break, 0, 1, 1
11296778, Repair, -, 0, 2
11298502, Break, 1, 1, 1
11298521, Repair, -, 0, 2
11301169, Break, 1, 1, 1
11301188, Repair, -, 0, 2
11302560, Break, 0, 1, 1
11302579, Repair, -, 0, 2
11302945, Break, 1, 1, 1
11302965, Repair, -, 0, 2
11303231, Break, 0, 1, 1
11303243, Repair, -, 0, 2
11305934, Break, 1, 1, 1
11305953, Repair, -, 0, 2
11306636, Break, 2, 1, 1
11306649, Repair, -, 0, 2
11308591, Break, 0, 1, 1
11308606, Repair, -, 0, 2
11314362, Break, 0, 1, 1
11314379, Repair, -, 0, 2
11316426, Break, 1, 1, 1
11316437, Repair, -, 0, 2
11316713, Break, 0, 1, 1
11316733, Repair, -, 0, 2
11320866, Break, 0, 1, 1
11320886, Repair, -, 0, 2
11321832, Break, 0, 1, 1
11321846, Repair, -, 0, 2
11322115, Break, 1, 1, 1
11322128, Repair, -, 0, 2
11324995, Break, 0, 1, 1
11325014, Repair, -, 0, 2
11325285, Break, 0, 1, 1
11325300, Repair, -, 0, 2
11325971, Break, 0, 1, 1
11325989, Repair, -, 0, 2
11326607, Break, 0, 1, 1
11326621, Repair, -, 0, 2
11327459, Break, 1, 1, 1
11327473, Repair, -, 0, 2
11327864, Break, 2, 1, 1
11327876, Repair, -, 0, 2
11327883, Break, 2, 1, 1
11327897, Repair, -, 0, 2
11329631, Break, 2, 1, 1
11329646, Repair, -, 0, 2
11329683, Break, 0, 1, 1
11329697, Repair, -, 0, 2
11332931, Break, 2, 1, 1
11332951, Repair, -, 0, 2
11333119, Break, 0, 1, 1
11333137, Repair, -, 0, 2
11333836, Break, 1, 1, 1
11333855, Repair, -, 0, 2
11336128, Break, 2, 1, 1
11336144, Repair, -, 0, 2
11336174, Break, 2, 1, 1
11336194, Repair, -, 0, 2
11337906, Break, 0, 1, 1
11337921, Repair, -, 0, 2
11339425, Break, 1, 1, 1
11339438, Repair, -, 0, 2
11342225, Break, 1, 1, 1
11342238, Repair, -, 0, 2
11343869, Break, 0, 1, 1
11343886, Repair, -, 0, 2
11344181, Break, 1, 1, 1
11344200, Repair, -, 0, 2
11346916, Break, 1, 1, 1
11346934, Repair, -, 0, 2
11347808, Break, 2, 1, 1
11347826, Repair, -, 0, 2
11350165, Break, 1, 1, 1
11350185, Repair, -, 0, 2
11350780, Break, 0, 1, 1
11350800, Repair, -, 0, 2
11350940, Break, 1, 1, 1
11350954, Repair, -, 0, 2
11352110, Break, 2, 1, 1
11352129, Repair, -, 0, 2
11352355, Break, 2, 1, 1
11352368, Repair, -, 0, 2
11353256, Break, 2, 1, 1
11353269, Repair, -, 0, 2
11353461, Break, 1, 1, 1
11353479, Repair, -, 0, 2
11354451, Break, 1, 1, 1
11354467, Repair, -, 0, 2
11354688, Break, 1, 1, 1
11354701, Repair, -, 0, 2
11360521, Break, 1, 1, 1
11360536, Repair, -, 0, 2
11361991, Break, 2, 1, 1
11362005, Break, 0, 2, 0
11362006, Repair, -, 1, 1
11362021, Repair, -, 0, 2
11362379, Break, 2, 1, 1
11362398, Repair, -, 0, 2
11363781, Break, 1, 1, 1
11363798, Repair, -, 0, 2
11365023, Break, 2, 1, 1
11365039, Repair, -, 0, 2
11365334, Break, 2, 1, 1
11365353, Repair, -, 0, 2
11366809, Break, 0, 1, 1
11366828, Repair, -, 0, 2
11367149, Break, 1, 1, 1
11367165, Repair, -, 0, 2
11368941, Break, 0, 1, 1
11368960, Repair, -, 0, 2
11371201, Break, 2, 1, 1
11371221, Repair, -, 0, 2
11371319, Break, 1, 1, 1
11371333, Repair, -, 0, 2
11372182, Break, 0, 1, 1
11372199, Repair, -, 0, 2
11373594, Break, 2, 1, 1
11373610, Repair, -, 0, 2
11373814, Break, 1, 1, 1
11373830, Repair, -, 0, 2
11374132, Break, 2, 1, 1
11374150, Repair, -, 0, 2
11374754, Break, 1, 1, 1
11374768, Repair, -, 0, 2
11375138, Break, 0, 1, 1
11375150, Repair, -, 0, 2
11376335, Break, 2, 1, 1
11376350, Repair, -, 0, 2
11379921, Break, 1, 1, 1
11379936, Repair, -, 0, 2
11380632, Break, 1, 1, 1
11380647, Repair, -, 0, 2
11380893, Break, 2, 1, 1
11380909, Repair, -, 0, 2
11382853, Break, 1, 1, 1
11382866, Repair, -, 0, 2
11383352, Break, 1, 1, 1
11383367, Repair, -, 0, 2
11383650, Break, 2, 1, 1
11383668, Repair, -, 0, 2
11383939, Break, 0, 1, 1
11383953, Repair, -, 0, 2
11384646, Break, 2, 1, 1
11384658, Repair, -, 0, 2
11385122, Break, 1, 1, 1
11385141, Repair, -, 0, 2
11390397, Break, 1, 1, 1
11390408, Repair, -, 0, 2
11391716, Break, 2, 1, 1
11391735, Repair, -, 0, 2
11393420, Break, 1, 1, 1
11393432, Repair, -, 0, 2
11393778, Break, 2, 1, 1
11393792, Repair, -, 0, 2
11393962, Break, 1, 1, 1
11393975, Repair, -, 0, 2
11395174, Break, 2, 1, 1
11395185, Repair, -, 0, 2
11396231, Break, 2, 1, 1
11396245, Repair, -, 0, 2
11399651, Break, 0, 1, 1
11399670, Repair, -, 0, 2
11400123, Break, 2, 1, 1
11400137, Repair, -, 0, 2
11401162, Break, 2, 1, 1
11401174, Repair, -, 0, 2
11401617, Break, 0, 1, 1
11401636, Repair, -, 0, 2
11402521, Break, 1, 1, 1
11402536, Repair, -, 0, 2
11406227, Break, 1, 1, 1
11406244, Repair, -, 0, 2
11407410, Break, 2, 1, 1
11407425, Repair, -, 0, 2
11407761, Break, 1, 1, 1
11407774, Repair, -, 0, 2
11411490, Break, 0, 1, 1
11411507, Repair, -, 0, 2
11411863, Break, 2, 1, 1
11411874, Repair, -, 0, 2
11413825, Break, 0, 1, 1
11413845, Repair, -, 0, 2
11416954, Break, 1, 1, 1
11416969, Repair, -, 0, 2
11416992, Break, 2, 1, 1
11417005, Repair, -, 0, 2
11417100, Break, 0, 1, 1
11417117, Repair, -, 0, 2
11417246, Break, 2, 1, 1
11417262, Repair, -, 0, 2
11417292, Break, 2, 1, 1
11417303, Repair, -, 0, 2
11417498, Break, 2, 1, 1
11417514, Repair, -, 0, 2
11418003, Break, 0, 1, 1
11418019, Repair, -, 0, 2
11418646, Break, 1, 1, 1
11418663, Repair, -, 0, 2
11418908, Break, 0, 1, 1
11418923, Repair, -, 0, 2
11420007, Break, 0, 1, 1
11420024, Repair, -, 0, 2
11424612, Break, 2, 1, 1
11424628, Repair, -, 0, 2
11425541, Break, 0, 1, 1
11425561, Repair, -, 0, 2
11427391, Break, 2, 1, 1
11427409, Repair, -, 0, 2
11427865, Break, 1, 1, 1
11427878, Repair, -, 0, 2
11428292, Break, 1, 1, 1
11428311, Repair, -, 0, 2
11430084, Break, 1, 1, 1
11430099, Repair, -, 0, 2
11430352, Break, 0, 1, 1
11430364, Repair, -, 0, 2
11430726, Break, 2, 1, 1
11430742, Repair, -, 0, 2
11433963, Break, 0, 1, 1
11433976, Repair, -, 0, 2
11434260, Break, 1, 1, 1
11434279, Repair, -, 0, 2
11436878, Break, 1, 1, 1
11436890, Repair, -, 0, 2
11436942, Break, 2, 1, 1
11436954, Repair, -, 0, 2
11438549, Break, 1, 1, 1
11438564, Repair, -, 0, 2
11439412, Break, 1, 1, 1
11439424, Repair, -, 0, 2
11441372, Break, 2, 1, 1
11441386, Repair, -, 0, 2
11442518, Break, 1, 1, 1
11442532, Repair, -, 0, 2
11444543, Break, 0, 1, 1
11444554, Repair, -, 0, 2
11446814, Break, 1, 1, 1
11446829, Repair, -, 0, 2
11448435, Break, 1, 1, 1
11448452, Repair, -, 0, 2
11451015, Break, 1, 1, 1
11451031, Repair, -, 0, 2
11452072, Break, 1, 1, 1
11452088, Repair, -, 0, 2
11453876, Break, 2, 1, 1
11453894, Repair, -, 0, 2
11454134, Break, 1, 1, 1
11454151, Repair, -, 0, 2
11456735, Break, 0, 1, 1
11456746, Repair, -, 0, 2
11457409, Break, 0, 1, 1
11457421, Repair, -, 0, 2
11458350, Break, 2, 1, 1
11458366, Repair, -, 0, 2
11459447, Break, 1, 1, 1
11459461, Repair, -, 0, 2
11460243, Break, 0, 1, 1
11460256, Repair, -, 0, 2
11462012, Break, 1, 1, 1
11462030, Repair, -, 0, 2
11468359, Break, 2, 1, 1
11468377, Repair, -, 0, 2
11468640, Break, 1, 1, 1
11468651, Repair, -, 0, 2
11470269, Break, 0, 1, 1
11470283, Repair, -, 0, 2
11470656, Break, 0, 1, 1
11470672, Repair, -, 0, 2
11473156, Break, 1, 1, 1
11473168, Repair, -, 0, 2
11474432, Break, 1, 1, 1
11474446, Repair, -, 0, 2
11475795, Break, 1, 1, 1
11475810, Repair, -, 0, 2
11477044, Break, 1, 1, 1
11477063, Repair, -, 0, 2
11477584, Break, 1, 1, 1
11477598, Repair, -, 0, 2
11478375, Break, 2, 1, 1
11478389, Repair, -, 0, 2
11480011, Break, 0, 1, 1
11480028, Repair, -, 0, 2
11480035, Break, 0, 1, 1
11480052, Repair, -, 0, 2
11481867, Break, 0, 1, 1
11481881, Repair, -, 0, 2
11481901, Break, 1, 1, 1
11481914, Repair, -, 0, 2
11484694, Break, 1, 1, 1
11484710, Repair, -, 0, 2
11486449, Break, 0, 1, 1
11486452, Break, 0, 2, 0
11486460, Repair, -, 1, 1
11486477, Repair, -, 0, 2
11486547, Break, 0, 1, 1
11486558, Repair, -, 0, 2
11486915, Break, 0, 1, 1
11486931, Repair, -, 0, 2
11487099, Break, 1, 1, 1
11487116, Repair, -, 0, 2
11487498, Break, 1, 1, 1
11487516, Repair, -, 0, 2
11487791, Break, 1, 1, 1
11487805, Repair, -, 0, 2
11488203, Break, 2, 1, 1
11488219, Repair, -, 0, 2
11491954, Break, 1, 1, 1
11491974, Repair, -, 0, 2
11492317, Break, 0, 1, 1
11492335, Repair, -, 0, 2
11492926, Break, 0, 1, 1
11492939, Repair, -, 0, 2
11493203, Break, 1, 1, 1
11493219, Repair, -, 0, 2
11495051, Break, 2, 1, 1
11495062, Repair, -, 0, 2
11495548, Break, 1, 1, 1
11495565, Repair, -, 0, 2
11497380, Break, 0, 1, 1
11497398, Repair, -, 0, 2
11500944, Break, 1, 1, 1
11500958, Repair, -, 0, 2
11503313, Break, 1, 1, 1
11503326, Repair, -, 0, 2
11503605, Break, 1, 1, 1
11503625, Repair, -, 0, 2
11503992, Break, 1, 1, 1
11504006, Repair, -, 0, 2
11508561, Break, 0, 1, 1
11508578, Repair, -, 0, 2
11509895, Break, 0, 1, 1
11509912, Repair, -, 0, 2
11511366, Break, 2, 1, 1
11511378, Repair, -, 0, 2
11511703, Break, 1, 1, 1
11511717, Repair, -, 0, 2
11514023, Break, 1, 1, 1
11514034, Repair, -, 0, 2
11515396, Break, 1, 1, 1
11515407, Repair, -, 0, 2
11516667, Break, 0, 1, 1
11516684, Repair, -, 0, 2
11518000, Break, 0, 1, 1
11518014, Repair, -, 0, 2
11518183, Break, 2, 1, 1
11518197, Repair, -, 0, 2
11518382, Break, 1, 1, 1
11518397, Repair, -, 0, 2
11519979, Break, 0, 1, 1
11519998, Repair, -, 0, 2
11520194, Break, 0, 1, 1
11520209, Repair, -, 0, 2
11520513, Break, 0, 1, 1
11520528, Repair, -, 0, 2
11520780, Break, 1, 1, 1
11520795, Repair, -, 0, 2
11521010, Break, 1, 1, 1
11521023, Repair, -, 0, 2
11522667, Break, 0, 1, 1
11522679, Repair, -, 0, 2
11522699, Break, 1, 1, 1
11522714, Repair, -, 0, 2
11525817, Break, 0, 1, 1
11525837, Repair, -, 0, 2
11527506, Break, 0, 1, 1
11527524, Repair, -, 0, 2
11528779, Break, 2, 1, 1
11528791, Repair, -, 0, 2
11528844, Break, 0, 1, 1
11528862, Repair, -, 0, 2
11531083, Break, 2, 1, 1
11531100, Repair, -, 0, 2
11533732, Break, 2, 1, 1
11533750, Repair, -, 0, 2
11534458, Break, 1, 1, 1
11534469, Repair, -, 0, 2
11535058, Break, 0, 1, 1
11535071, Repair, -, 0, 2
11538555, Break, 0, 1, 1
11538566, Repair, -, 0, 2
11541036, Break, 2, 1, 1
11541052, Repair, -, 0, 2
11542940, Break, 1, 1, 1
11542952, Repair, -, 0, 2
11542986, Break, 1, 1, 1
11543002, Repair, -, 0, 2
11543708, Break, 1, 1, 1
11543723, Repair, -, 0, 2
11544862, Break, 2, 1, 1
11544873, Repair, -, 0, 2
11547367, Break, 0, 1, 1
11547386, Repair, -, 0, 2
11549218, Break, 1, 1, 1
11549233, Repair, -, 0, 2
11551702, Break, 0, 1, 1
11551718, Repair, -, 0, 2
11554374, Break, 1, 1, 1
11554385, Repair, -, 0, 2
11554564, Break, 1, 1, 1
11554583, Repair, -, 0, 2
11557976, Break, 0, 1, 1
11557990, Repair, -, 0, 2
11558364, Break, 2, 1, 1
11558375, Repair, -, 0, 2
11558995, Break, 2, 1, 1
11559012, Repair, -, 0, 2
11559991, Break, 1, 1, 1
11560006, Repair, -, 0, 2
11561793, Break, 2, 1, 1
11561811, Repair, -, 0, 2
11562148, Break, 2, 1, 1
11562159, Repair, -, 0, 2
11562572, Break, 2, 1, 1
11562585, Repair, -, 0, 2
11565271, Break, 0, 1, 1
11565289, Repair, -, 0, 2
11566320, Break, 1, 1, 1
11566333, Repair, -, 0, 2
11568087, Break, 1, 1, 1
11568100, Repair, -, 0, 2
11572191, Break, 2, 1, 1
11572206, Repair, -, 0, 2
11572249, Break, 1, 1, 1
11572260, Repair, -, 0, 2
11573308, Break, 2, 1, 1
11573328, Repair, -, 0, 2
11573745, Break, 1, 1, 1
11573762, Repair, -, 0, 2
11575276, Break, 1, 1, 1
11575295, Repair, -, 0, 2
11575635, Break, 0, 1, 1
11575652, Repair, -, 0, 2
11578060, Break, 1, 1, 1
11578077, Repair, -, 0, 2
11578270, Break, 0, 1, 1
11578285, Repair, -, 0, 2
11580114, Break, 2, 1, 1
11580125, Repair, -, 0, 2
11583492, Break, 2, 1, 1
11583505, Repair, -, 0, 2
11584782, Break, 0, 1, 1
11584800, Repair, -, 0, 2
11587636, Break, 2, 1, 1
11587648, Repair, -, 0, 2
11588171, Break, 1, 1, 1
11588190, Repair, -, 0, 2
11589641, Break, 0, 1, 1
11589657, Repair, -, 0, 2
11589843, Break, 0, 1, 1
11589857, Repair, -, 0, 2
11591518, Break, 2, 1, 1
11591530, Repair, -, 0, 2
11592222, Break, 1, 1, 1
11592234, Repair, -, 0, 2
11593487, Break, 2, 1, 1
11593501, Repair, -, 0, 2
11594265, Break, 1, 1, 1
11594277, Repair, -, 0, 2
11596860, Break, 1, 1, 1
11596880, Repair, -, 0, 2
11596995, Break, 2, 1, 1
11597014, Repair, -, 0, 2
11597307, Break, 1, 1, 1
11597325, Repair, -, 0, 2
11599224, Break, 1, 1, 1
11599243, Repair, -, 0, 2
11599357, Break, 0, 1, 1
11599374, Repair, -, 0, 2
11602483, Break, 0, 1, 1
11602498, Repair, -, 0, 2
11603417, Break, 0, 1, 1
11603431, Repair, -, 0, 2
11604487, Break, 1, 1, 1
11604505, Repair, -, 0, 2
11605484, Break, 2, 1, 1
11605504, Repair, -, 0, 2
11606194, Break, 0, 1, 1
11606208, Repair, -, 0, 2
11606832, Break, 0, 1, 1
11606847, Repair, -, 0, 2
11607511, Break, 0, 1, 1
11607531, Repair, -, 0, 2
11609151, Break, 1, 1, 1
11609170, Repair, -, 0, 2
11609577, Break, 0, 1, 1
11609590, Repair, -, 0, 2
11609987, Break, 1, 1, 1
11610006, Repair, -, 0, 2
11610434, Break, 0, 1, 1
11610449, Repair, -, 0, 2
11610725, Break, 2, 1, 1
11610738, Repair, -, 0, 2
11612426, Break, 1, 1, 1
11612442, Repair, -, 0, 2
11612956, Break, 0, 1, 1
11612970, Repair, -, 0, 2
11613188, Break, 1, 1, 1
11613208, Repair, -, 0, 2
11613696, Break, 2, 1, 1
11613713, Repair, -, 0, 2
11614127, Break, 0, 1, 1
11614139, Repair, -, 0, 2
11614496, Break, 2, 1, 1
11614514, Repair, -, 0, 2
11615405, Break, 1, 1, 1
11615424, Repair, -, 0, 2
11616028, Break, 1, 1, 1
11616046, Repair, -, 0, 2
11617898, Break, 1, 1, 1
11617916, Repair, -, 0, 2
11618313, Break, 0, 1, 1
11618333, Repair, -, 0, 2
11618642, Break, 0, 1, 1
11618653, Repair, -, 0, 2
11619301, Break, 2, 1, 1
11619321, Repair, -, 0, 2
11626948, Break, 2, 1, 1
11626960, Repair, -, 0, 2
11629558, Break, 0, 1, 1
11629577, Repair, -, 0, 2
11630829, Break, 1, 1, 1
11630849, Repair, -, 0, 2
11631219, Break, 2, 1, 1
11631236, Repair, -, 0, 2
11631709, Break, 0, 1, 1
11631729, Repair, -, 0, 2
11637541, Break, 0, 1, 1
11637558, Repair, -, 0, 2
11639084, Break, 1, 1, 1
11639104, Repair, -, 0, 2
11639454, Break, 1, 1, 1
11639474, Repair, -, 0, 2
11640283, Break, 0, 1, 1
11640300, Repair, -, 0, 2
11641984, Break, 0, 1, 1
11641995, Repair, -, 0, 2
11642213, Break, 0, 1, 1
11642225, Repair, -, 0, 2
11643069, Break, 0, 1, 1
11643087, Repair, -, 0, 2
11643619, Break, 1, 1, 1
11643631, Repair, -, 0, 2
11646403, Break, 0, 1, 1
11646421, Repair, -, 0, 2
11648197, Break, 2, 1, 1
11648210, Repair, -, 0, 2
